"","City","State","MeanRankingbyCity","GEOID","UATYPE","LAT","LON","TotalAssets","NumBanks","AvgRating","Banks","cdfi_amt","NumCDFIs","CDFIs"
"5497","NEW RICHMOND","WI",1.5,62974,"C",45.113763,-92.535619,593491,3,1.66666666666667,"FNB OF NEW RICHMOND, FIRST NATIONAL COMMUNITY BANK, S & C BANK",NA,NA,NA
"5498","NEW ROADS","LA",1.944444444,63001,"C",30.707617,-91.43754,604131,3,2,"BANK OF NEW ROADS, GUARANTY BANK AND TRUST COMPANY, PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH",NA,NA,NA
"5499","NEW ROCKFORD","ND",2,NA,"",47.71736,-98.898693,14000,1,2,"THE FIRST STATE BANK OF NEW ROCKFORD",NA,NA,NA
"5500","NEW ROSS","IN",2,NA,"",39.96477,-86.71445,47697,1,2,"FARMERS STATE BANK",NA,NA,NA
"5501","NEW SALEM","ND",2,NA,"",46.805999,-101.429122,205875,2,2,"SECURITY STATE BANK OF NEW SALEM, SECURITY FIRST BANK OF NORTH DAKOTA",NA,NA,NA
"5502","NEW SHARON","IA",2,NA,"",41.393559,-92.634295,22000,1,2,"TAINTOR SAVINGS BANK",NA,NA,NA
"5503","NEW SMYRNA BEACH","FL",2,NA,"",28.951931,-81.033705,454269,2,2,"FRIENDS BANK, FIRST FSB OF NEW SMYRNA",NA,NA,NA
"5504","NEW TAZEWELL","TN",2,63028,"C",36.450371,-83.591306,150127,1,2,"CITIZENS BANK",NA,NA,NA
"5505","NEW TOWN","ND",2,NA,"",47.971759,-102.471636,237707,1,2,"LAKESIDE STATE BANK",106645,1,"Three Affiliated Tribes"
"5506","NEW TRIPOLI","PA",2,NA,"",40.652611,-75.759361,448356,2,2,"THE NEW TRIPOLI NATIONAL BANK, NEW TRIPOLI BK",NA,NA,NA
"5507","NEW ULM","MN",1.590909091,63163,"C",44.307967,-94.463528,490970,2,1.5,"STATE BANK & TRUST COMPANY OF NEW ULM, ALLIANCE BANK",NA,NA,NA
"5508","NEW VIENNA","IA",2,NA,"",42.54805,-91.1143,21000,1,2,"NEW VIENNA SAVINGS BANK",NA,NA,NA
"5509","NEW WASHINGTON","IN",1.714285714,NA,"",38.550289,-85.486131,273662,1,2,"THE NEW WASHINGTON STATE BANK",NA,NA,NA
"5510","NEW WASHINGTON","OH",2.2,NA,"",40.942627,-82.841736,155306,1,2,"THE FARMERS STATE BANK OF NEW WASHINGTON, OHIO",NA,NA,NA
"5511","NEW WAVERLY","TX",2,NA,"",30.5377,-95.48328,231807,3,2,"NEW WAVERLY STATE BANK, CITIZENS BANK OF TEXAS, N.A., CITIZENS BANK OF TEXAS, NA",NA,NA,NA
"5512","NEW WINDSOR","IL",2,NA,"",41.20226,-90.44235,75348,1,2,"FARMERS ST BK WESTERN IL",NA,NA,NA
"5513","NEW WINDSOR","MD",2,NA,"",39.521886,-77.093303,283495,1,2,"NEW WINDSOR STATE BANK",NA,NA,NA
"5514","NEW YORK","NY",1.76899696,63217,"U",40.718357,-73.970221,3660751074,3,1.33333333333333,"AMALGAMATED BANK, CITIBANK, N.A., BANK OF CHINA",5156877658,73,"AAFE Community Development Fund, ACCION East, Inc., ACCION USA, Amalgamated Bank of New York, Atlantic Bank of New York, Audubon Partnership for Economic Development LDC, Banco Popular North America, Bank of Tokyo-Mitsubishi Trust Company (BTMT), BRP CDE, LLC, Carver Community Development Corporation, Carver Federal Savings Bank, Center for Community Development for New Americans, Inc., Citibank NMTC Corporation, Civic Builders, Inc., Community Development Trust, LP, The, Community Partnership Development Corporation, Community Preservation Corporation, Corporation for Supportive Housing, Deutsche Bank AG New York, Deutsche Bank Americas Trust Company, East Harlem Business Capital Corporation, Empire State New Market Corporation, Empowerment Reinvestment Fund, LLC, European American Bank, Fuji Bank and Trust Company, The, Grameen America LLC, Grameen America, Inc., Greystone CDE LLC, Grow America Fund, GS New Markets Fund, LLC, Habitat for Humanity NYC Fund, Inc., Harlem Entrepreneurial Fund, LLC, HEDC New Markets, Inc, Homeownership Lending LLC, Homesteaders Federal Credit Union, HSBC Bank USA, Jewish Funds for Justice, JPMorgan Chase Bank, N.A., Local Initiatives Support Corporation, Lower East Side Peoples Federal Credit Union, Mizuho Corporate Bank (USA), Morgan Stanley New Markets, Inc., National Federation of Community Development Credit Unions, Neighborhood Housing Services of New York City, Inc., Neighborhood Trust Federal Credit Union, New York City Financial Network Action Consortium, New York Community Investment Company L.L.C., New York University FCU, Nonprofit Finance Fund, NYC Neighborhood Capital Corporation, NYCR-CDE,LLC, Parodneck Foundation for Self-Help Housing and Com. Dev., Inc., The, Primary Care Development Corporation, Quontic Bank, Related Community Development Group, LLC, Renaissance Economic Development Corporation, Savoy Bank, Seedco, Signature Bank, Sovereign Community Development Company, St. Charles Borromeo Church FCU, St. Philip's Church Federal Credit Union, Sustainable Neighborhoods LLC, The Community Development Venture Capital Alliance, The Finest Federal Credit Union, The IRCs Center for Economic Opportunity, Inc. (CEO), The Working World, TruFund Financial Services, Inc., Union Settlement Federal Credit Union, Urban Homesteading Assistance (U-hab), Inc., Vital Healthcare Capital, Washington Heights and Inwood Development Corporation, Womens Venture Fund, Inc."
"5515","NEW YORK CITY","NY",1.971014493,NA,"",40.68863,-74.018244,31257606,3,1.66666666666667,"AMALGAMATED BANK OF NEW YORK, EMIGRANT SAVINGS BANK, GREENPOINT BANK",NA,NA,NA
"5516","NEW YORK MILLS","MN",2,NA,"",46.491294,-95.366068,69346,1,2,"FARMERS & MERCHANTS STATE BANK OF NEW YORK MILLS, INCORPORATED",NA,NA,NA
"5517","NEWARK","AR",1.666666667,NA,"",35.732409,-91.42517,34199,3,1.66666666666667,"BANK OF NEWARK, WORTHEN NATIONAL BANK OF NEWARK, BOATMEN'S NATIONAL BANK OF NEWARK",NA,NA,NA
"5518","NEWARK","CA",2,NA,"",37.534102,-122.025352,583235,1,2,"FIRESIDE THRIFT COMPANY",NA,NA,NA
"5519","NEWARK","DE",2.125,NA,"",39.614737,-75.701277,121085430,3,2,"PRIMERICA BANK, CHASE MANHATTAN BANK USA, N.A., CHASE BANK USA, N.A.",22000,1,"Associates National Bank, Delaware"
"5520","NEWARK","IL",2,NA,"",41.540661,-88.492909,25616,1,2,"MILLBROOK-NEWARK BK",NA,NA,NA
"5521","NEWARK","MD",2,NA,"",38.246348,-75.301838,44316,1,2,"HOME BANK",NA,NA,NA
"5522","NEWARK","NJ",1.842105263,63217,"U",40.718357,-73.970221,20487154,3,2,"PENN FEDERAL SAVINGS BANK, CARTERET SAVINGS BANK, FA, FIRST FIDELITY BANK, N.A.",61180396,10,"City National Bancshares Corporation, City National Bank of New Jersey, Gateway CDE LLC, Greater Newark Business Development Consortium, Inc., Greater Newark Enterprises Corporation, La Casa Federal Credit Union, New Community Development Loan Fund, New Community Federal Credit Union, St. James AME Federal Credit Union, The Intersect Fund"
"5523","NEWARK","OH",1.6,61705,"U",40.031585,-82.457617,6626649,2,2,"FIRST FS & LA, THE PARK NATIONAL BANK",NA,NA,NA
"5524","NEWBERN","TN",1.875,NA,"",36.113717,-89.272827,301299,2,2,"SECURITY BANK, SECURITY BK",NA,NA,NA
"5525","NEWBERRY","FL",2.333333333,NA,"",29.687249,-82.564624,27801,2,2,"BANK U.S., BANK OF NEWBERRY",NA,NA,NA
"5526","NEWBERRY","MI",2,61867,"C",46.34364,-85.510308,63000,1,2,"THE NEWBERRY STATE BANK",NA,NA,NA
"5527","NEWBERRY","SC",1.5,61894,"C",34.288143,-81.617235,178924,2,1.5,"BANK OF NEWBERRY CTY, NEWBERRY FEDERAL SAVINGS BANK",NA,NA,NA
"5528","NEWBURG","MO",1.75,NA,"",37.839291,-91.91236,79422,1,1,"CITIZENS BANK OF NEWBURG",NA,NA,NA
"5529","NEWBURG","WI",2,NA,"",43.433807,-88.062338,167974,1,2,"STATE BANK OF NEWBURG",NA,NA,NA
"5530","NEWBURGH","NY",2,71803,"U",41.553327,-73.984681,295142,2,2,"EMPIRE STATE BANK, N.A., EMPIRE ST BK",NA,NA,NA
"5531","NEWBURY","OH",1.9,NA,"",41.456099,-81.273831,611556,2,2,"GEAUGA SAVINGS BANK, GEAUGA SAVINGS BANK",NA,NA,NA
"5532","NEWBURYPORT","MA",1.826086957,NA,"",42.80965,-70.873196,3396152,2,1.5,"FIRST AND OCEAN NATIONAL BANK, INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY",NA,NA,NA
"5533","NEWCASTLE","DE",3,NA,"",39.592895,-75.651466,7869141,1,3,"GREENWOOD TRUST COMPANY",NA,NA,NA
"5534","NEWCASTLE","NE",2,NA,"",42.65139,-96.87365,10936,1,2,"AMERICAN STATE BANK",NA,NA,NA
"5535","NEWCASTLE","TX",2,NA,"",33.1934,-98.742126,47606,2,2,"FARMERS NATIONAL BANK, FARMERS NATIONAL BANK OF NEWCASTLE",NA,NA,NA
"5536","NEWCASTLE","WY",2,62191,"C",43.85059,-104.209364,158141,2,2,"FIRST SECURITY BK, FIRST ST BK OF NEWCASTLE",NA,NA,NA
"5537","NEWELL","IA",1.8,NA,"",42.705762,-95.003782,93976,1,2,"FIRST COMMUNITY BANK",NA,NA,NA
"5538","NEWELL","WV",1.285714286,NA,"",40.608776,-80.613199,31871,1,1,"NORTHERN HANCOCK BANK & TRUST CO.",NA,NA,NA
"5539","NEWELLTON","LA",1.857142857,NA,"",32.038254,-91.242511,112481,1,2,"TENSAS STATE BANK",478791,1,"Tensas State Bank"
"5540","NEWFIELD","NJ",2,NA,"",39.565465,-75.014084,542042,1,2,"NEWFIELD NATIONAL BANK",NA,NA,NA
"5541","NEWFOLDEN","MN",1.875,NA,"",48.358371,-96.378062,30814,1,2,"MARSHALL COUNTY STATE BANK",NA,NA,NA
"5542","NEWFOUNDLAND","NJ",1.666666667,NA,"",41.053096,-74.439356,5240439,2,1.5,"LAKELAND STATE BANK, LAKELAND BANK",NA,NA,NA
"5543","NEWINGTON","GA",1.714285714,NA,"",32.580957,-81.482625,94986,1,2,"BANK OF NEWINGTON",NA,NA,NA
"5544","NEWINGTON","NH",3,NA,"",43.100087,-70.833667,20000,1,3,"ATLANTIC TRUST COMPANY",NA,NA,NA
"5545","NEWKIRK","OK",2,NA,"",36.840009,-97.056112,290520,2,2,"THE EASTMAN NATIONAL BANK, THE EASTMAN NATIONAL BANK OF NEWKIRK",5600,1,"Eastman National Bank of Newkirk"
"5546","NEWLAND","NC",1.666666667,NA,"",36.059029,-81.930337,55589,1,1,"AVERY COUNTY BANK",NA,NA,NA
"5547","NEWMAN","GA",2,NA,"",0,0,22655,1,2,"FIRST NATIONAL BANK OF COWETA COUNTY, N.A.",NA,NA,NA
"5548","NEWMAN","IL",1.75,NA,"",39.800771,-88.029696,19975,1,1,"FIRST STATE BANK OF NEWMAN",NA,NA,NA
"5549","NEWMAN GROVE","NE",2,NA,"",41.747884,-97.777198,36962,1,2,"THE FIRST NATIONAL BANK OF NEWMAN GROVE",NA,NA,NA
"5550","NEWNAN","GA",1.5625,NA,"",33.369595,-84.819397,515028,2,2,"FIRST CITIZENS BANK, BANK OF COWETA",NA,NA,NA
"5551","NEWPORT","AR",2,62758,"C",35.612144,-91.262068,256314,2,2,"NEWPORT FEDERAL SAVINGS BANK, MERCHANTS & PLANTERS' BANK",NA,NA,NA
"5552","NEWPORT","IN",2,NA,"",39.8842,-87.40863,99409,1,2,"FIRST CITIZENS STATE BANK",NA,NA,NA
"5553","NEWPORT","KY",2,NA,"",39.056261,-84.478742,377651,2,2,"CITIZENS BANK OF CAMPBELL COUNTY, INC., CITIZENS BANK OF NORTHERN KENTUCKY, INC.",48000,1,"Southbank Partners, Inc."
"5554","NEWPORT","MN",2,NA,"",44.872395,-92.993263,361146,2,2,"MIDAMERICA BANK NEWPORT, MIDAMERICA BANK",NA,NA,NA
"5555","NEWPORT","NH",1.882352941,62785,"C",43.370517,-72.160687,2328862,2,1.5,"LAKE SUNAPEE BANK, FSB, LAKE SUNAPEE BANK, FSB",NA,NA,NA
"5556","NEWPORT","OR",1.75,62839,"C",44.629144,-124.054199,230137,2,1.5,"LINCOLN SECURITY BANK, THE BANK OF NEWPORT",NA,NA,NA
"5557","NEWPORT","PA",1.666666667,62866,"C",40.478014,-77.134107,154994,2,1.5,"THE FIRST NATIONAL BANK OF NEWPORT, FIRST NATIONAL BANK OF NEWPORT",NA,NA,NA
"5558","NEWPORT","RI",1.736842105,NA,"",41.487552,-71.327084,2256671,3,2,"NEWPORT FEDERAL SAVINGS BANK, BANK OF NEWPORT, BANKNEWPORT",NA,NA,NA
"5559","NEWPORT","TN",1.933333333,62893,"C",35.989368,-83.269336,281780,2,2,"NEWPORT FEDERAL BANK, MERCHANTS AND PLANTERS BANK",NA,NA,NA
"5560","NEWPORT","WA",1.333333333,62930,"C",48.180595,-117.047668,29075,1,1,"PEND OREILLE BANK",NA,NA,NA
"5561","NEWPORT BEACH","CA",1.939393939,NA,"",33.640302,-117.769442,15633938,1,2,"DOWNEY S & LA, F.A.",90016125,3,"California Republic Bank, CT/KDF Community Development Partners, LLC, Downey Savings and Loan Association, F.A."
"5562","NEWPORT NEWS","VA",2,NA,"",37.058296,-76.463471,783357,4,2.25,"HARBOR BANK, BAY CMNTY BK, BAY SAVINGS BANK FSB, TIDEMARK BANK",NA,NA,NA
"5563","NEWTON","IA",1.272727273,63082,"C",41.699249,-93.043886,184001,2,2,"FIRST NEWTON NATIONAL BANK, MID-IOWA SAVINGS BANK, FSB",NA,NA,NA
"5564","NEWTON","IL",2,63055,"C",38.986958,-88.165378,355792,1,2,"THE PEOPLES STATE BANK OF NEWTON, ILLINOIS",NA,NA,NA
"5565","NEWTON","KS",1.8,63109,"C",38.042165,-97.346807,194031,1,2,"FIRST BANK OF NEWTON",NA,NA,NA
"5566","NEWTON","MA",2,NA,"",41.671776,-70.438637,280054,2,1.5,"NEWTON SOUTH CO-OPERATIVE BANK, FIRST COMMONS BANK, NATIONAL ASSOCIATION",NA,NA,NA
"5567","NEWTON","MS",2,63136,"C",32.321818,-89.159692,153822,1,2,"NEWTON COUNTY BANK",NA,NA,NA
"5568","NEWTON","NC",1.909090909,NA,"",35.631914,-81.17193,1337852,2,2,"CITIZENS SAVINGS BANK, SSB, INC., PEOPLES BANK",NA,NA,NA
"5569","NEWTON","NJ",2,63137,"C",41.0587,-74.752252,367984,1,2,"THE NEWTON TRUST COMPANY",NA,NA,NA
"5570","NEWTON","TX",2,NA,"",30.838608,-93.767911,157135,2,2,"FNB OF NEWTON, FIRST NATIONAL BANK OF NEWTON",NA,NA,NA
"5571","NEWTOWN","CT",2,NA,"",41.396295,-73.310561,827529,1,2,"NEWTOWN SAVINGS BANK",NA,NA,NA
"5572","NEWTOWN","MO",2,NA,"",40.3764,-93.33494,4000,1,2,"CITIZENS BANK OF NEWTOWN",NA,NA,NA
"5573","NEWTOWN","PA",1.894736842,NA,"",40.8858,-78.32731,2105184,4,2,"FIRST NATIONAL BANK AND TRUST CO., FIRST NATIONAL BANK & TRUST COMPANY OF NEWTOWN, FIRST NATIONAL BANK & TRUST CO. OF NEWTOWN, THE FIRST NATIONAL BANK AND TRUST COMPANY OF NEWTOWN",NA,NA,NA
"5574","NEWVILLE","PA",2,NA,"",40.173093,-77.421905,82713,2,2,"FARMERS NATIONAL BANK OF NEWVILLE, THE FARMERS NATIONAL BANK",NA,NA,NA
"5575","NIAGARA","WI",2,NA,"",45.77135,-87.99485,105021,2,2,"FIRST NATIONAL BANK OF NIAGARA, THE FIRST NATIONAL BANK OF NIAGARA",NA,NA,NA
"5576","NIAGARA FALLS","NY",2,NA,"",43.095821,-79.040407,366000,1,2,"THE PERMANENT SAVINGS BANK",NA,NA,NA
"5577","NIANTIC","IL",1,NA,"",39.85393,-89.16619,61601,1,1,"STATE BANK OF NIANTIC",NA,NA,NA
"5578","NICEVILLE","FL",2,NA,"",30.506696,-86.447541,305392,3,2,"PEOPLES NATIONAL OF NICEVILLE, PEOPLES NATIONAL  BANK, PEOPLES NATIONAL BANK",NA,NA,NA
"5579","NICHOLASVILLE","Ky",2,NA,"",37.866238,-84.579491,136752,1,2,"CITIZENS NATIONAL BANK OF JESSAMINE COUNTY",NA,NA,NA
"5580","NICHOLASVILLE","KY",1.882352941,63244,"C",37.876913,-84.580638,296620,3,1.66666666666667,"JESSAMINE FIRST FS & LA, FIRST NATIONAL BANK AND TRUST, CENTRAL BANK, FSB",NA,NA,NA
"5581","NICHOLS","WI",2,NA,"",44.566799,-88.458164,36358,2,2,"STATE BANK OF NICHOLS, NEIGHBORHOOD STATE BANK",NA,NA,NA
"5582","NICHOLS HILLS","OK",2,NA,"",34.694028,-99.912395,93000,1,2,"NICHOLS HILLS BANK AND TRUST COMPANY",NA,NA,NA
"5583","NICKERSON","KS",2,NA,"",38.100868,-98.105772,15000,1,2,"NICKERSON STATE BANK",NA,NA,NA
"5584","NICOLLET","MN",1.714285714,NA,"",44.273214,-94.188233,285626,3,1.66666666666667,"NICOLLET STATE BANK, PROGROWTH  BANK, PROGROWTH BANK",NA,NA,NA
"5585","NICOMA PARK","OK",2,NA,"",35.500215,-97.327478,46004,1,2,"PARK STATE BANK",NA,NA,NA
"5586","NILES","IL",2,NA,"",42.031179,-87.811163,268090,2,2,"ALLIANCE, FSB, FIRST NATIONAL BANK OF NILES",NA,NA,NA
"5587","NILES","OH",2.363636364,NA,"",41.186106,-80.742459,261236,2,2,"HOME FS & LA OF NILES, SECURITY DOLLAR BK",NA,NA,NA
"5588","NIOTA","TN",2,NA,"",35.542073,-84.582782,62608,2,2,"BANK OF NIOTA, NIOTA, TENNESSEE, PREMIER BANK OF EAST TENNESSEE",NA,NA,NA
"5589","NISSWA","MN",2.125,NA,"",46.52052,-94.28861,192169,3,2,"NISSWA STATE BANK, LAKEWOOD BANK, N.A., NORTHERN NATIONAL BANK",NA,NA,NA
"5590","NITRO","WV",1.75,NA,"",38.41481,-81.84402,55594,1,2,"ROCK BRANCH COMMUNITY BANK, INC.",NA,NA,NA
"5591","NIXA","MO",1.777777778,NA,"",37.04339,-93.29435,312046,1,2,"PEOPLES BANK OF THE OZARKS",NA,NA,NA
"5592","NIXON","TX",2.222222222,NA,"",29.331033,-97.789879,68394,1,3,"NIXON STATE BANK",NA,NA,NA
"5593","NOBLE","OK",1.75,NA,"",35.152314,-97.276226,57304,1,2,"FIRST STATE BANK",NA,NA,NA
"5594","NOBLESVILLE","IN",2,NA,"",40.073328,-85.999521,1460336,2,2,"COMMUNITY BANK, THE HUNTINGTON NATIONAL BANK OF INDIAN",NA,NA,NA
"5595","NOEL","MO",2.2,NA,"",36.579739,-94.457864,11430,1,2,"STATE BANK OF NOEL",NA,NA,NA
"5596","NOKOMIS","IL",2.266666667,63352,"C",39.293056,-89.293634,145191,2,2,"NOKOMIS SAVINGS BANK, FIRST NATIONAL BANK OF NOKOMIS",NA,NA,NA
"5597","NOLENSVILLE","TN",2,NA,"",35.925201,-86.675349,208813,1,2,"PEOPLES STATE BANK OF COMMERCE",NA,NA,NA
"5598","NORA SPRINGS","IA",1.666666667,NA,"",43.149677,-92.974488,42662,1,1,"FIRST STATE BANK",NA,NA,NA
"5599","NORBORNE","MO",1.769230769,NA,"",39.30252,-93.67744,99543,2,2,"CITIZENS BANK OF NORBORNE, HOME S & LA OF NORBORNE, F.A.",NA,NA,NA
"5600","NORCATUR","KS",2,NA,"",39.837074,-100.188191,11000,1,2,"THE CITIZENS STATE BANK",NA,NA,NA
"5601","NORCO","LA",1,NA,"",30.00078,-90.40634,89000,1,1,"AMERICAN BANK",NA,NA,NA
"5602","NORCROSS","GA",2,NA,"",33.960353,-84.037859,821337,2,2,"FIRST SECURITY NATIONAL BANK, FIDELITY NATIONAL BANK",NA,NA,NA
"5603","NORFOLK","NE",1.941176471,63406,"C",42.035698,-97.419866,821283,2,2,"FIRSTIER BANK, N.A., ELKHORN VALLEY BANK & TRUST",32900,1,"Northeast Economic Development, Inc."
"5604","NORFOLK","NY",2,NA,"",44.855075,-74.942946,138473,2,2,"FIRST NATIONAL BANK OF NORFOLK, FIRST NATIONAL BANK OF NORTHERN NEW YORK",NA,NA,NA
"5605","NORFOLK","VA",2,NA,"",36.895911,-76.208521,3158122,3,2,"CENIT BANK, LIFE SAVINGS BANK, FSB, BANK OF HAMPTON ROADS",260010000,3,"Hampton Roads Ventures, LLC, NCP Community Development Credit Union, Norfolk Redevelopment and Housing Authority"
"5606","NORMAL","IL",2,8407,"U",40.493771,-88.978991,346164,3,2,"CENTRAL ILLINOIS BANK MCLEAN COUNTY, BANK OF IL IN NORMAL, BANK OF IL",NA,NA,NA
"5607","NORMAN","OK",1.615384615,63433,"U",35.214135,-97.445179,618395,3,1.66666666666667,"REPUBLIC BANK OF NORMAN, CITY NATIONAL BANK, REPUBLIC BANK & TRUST",150000,1,"Republic Bank of Norman"
"5608","NORMANGEE","TX",2,NA,"",31.02963,-96.11468,101607,1,2,"NORMANGEE STATE BANK",NA,NA,NA
"5609","NORRIDGE","IL",2,NA,"",41.97428,-87.827131,350410,1,2,"PLAZA BANK, NORRIDGE, ILLINOIS",NA,NA,NA
"5610","NORRIS CITY","IL",1.5,NA,"",37.98116,-88.32921,37040,1,1,"BANTERRA BANK OF NORRIS CITY",NA,NA,NA
"5611","NORRISTOWN","PA",1.888888889,NA,"",40.13018,-75.331629,6302820,3,1.66666666666667,"PEOPLES THRIFT SAVINGS BANK, COMMONWEALTH BANK, CONTINENTAL BANK",NA,NA,NA
"5612","NORTH ADAMS","MA",2,63460,"C",42.709684,-73.081275,1355991,3,2,"NORTH ADAMS HOOSAC SAVINGS BANK, HOOSAC BANK, MOUNTAINONE BANK",NA,NA,NA
"5613","NORTH ANDOVER","MA",1.923076923,NA,"",42.672835,-71.087689,602352,2,1.5,"NORTHMARK BANK, LAWRENCE SAVINGS BANK",NA,NA,NA
"5614","NORTH AURORA","IL",2,NA,"",41.807369,-88.335182,54820,1,2,"THE OLD SECOND COMMUNITY BANK OF NORTH AURORA",NA,NA,NA
"5615","NORTH BARRINGTON","IL",2,NA,"",42.207802,-88.140635,225758,2,2,"VILLAGE BANK AND TRUST, STATE BANK AND TRUST",NA,NA,NA
"5616","NORTH BEND","NE",2,NA,"",41.46112,-96.77947,81162,1,2,"PLATTE VALLEY BANK",NA,NA,NA
"5617","NORTH BEND","OH",2,NA,"",39.149862,-84.750268,7474,1,2,"CLEVES-NORTH BEND B & L CO",NA,NA,NA
"5618","NORTH BRACH","MN",1.666666667,NA,"",45.5125,-92.98333,31875,1,2,"COMMUNITY NATIONAL BANK",NA,NA,NA
"5619","NORTH BRANCH","MN",2,63541,"C",45.498551,-92.990762,135376,2,2,"MERCHANTS STATE BANK OF NORTH BRANCH, COMMUNITY NATIONAL BANK",NA,NA,NA
"5620","NORTH BROOKFIELD","MA",1.714285714,63568,"C",42.214583,-72.078865,495498,2,2,"NORTH BROOKFIELD SAVINGS BANK, NORTH BROOKFIELD SVG BK",NA,NA,NA
"5621","NORTH BRUNSWICK","NJ",2.6,NA,"",40.437705,-74.488547,63000,1,3,"FARRINGTON BANK",NA,NA,NA
"5622","NORTH CANTON","OH",2,NA,"",40.875891,-81.402336,338278,2,2,"VILLAGE SAVINGS BANK, FSB, PREMIER BANK & TRUST",NA,NA,NA
"5623","NORTH CARROLLTON","MS",2,NA,"",33.51818,-89.92064,62130,1,2,"PEOPLES BANK & TRUST COMPANY",NA,NA,NA
"5624","NORTH CHARLESTON","SC",2,15508,"U",32.902255,-80.015543,244034,1,2,"COOPER RIVER FEDERAL SAVINGS BANK",124999,1,"Revive Lending Inc."
"5625","NORTH CONWAY","NH",2,63579,"C",44.012639,-71.116616,128000,1,2,"NORTH CONWAY BANK",NA,NA,NA
"5626","NORTH EAST","MD",2.25,NA,"",39.60011,-75.94133,165756,2,2.5,"THE FIRST NATIONAL BANK OF NORTH EAST, FIRST NATIONAL BANK OF NORTH EAST",NA,NA,NA
"5627","NORTH EAST","PA",1.666666667,63622,"C",42.216273,-79.831538,128779,2,1.5,"NATIONAL BANK OF NORTH EAST, THE NATIONAL BANK OF NORTH EAST",NA,NA,NA
"5628","NORTH EASTON","MA",1.933333333,NA,"",42.055136,-71.081416,361402,2,2,"EASTON CO-OPERATIVE BANK, NORTH EASTON SAVINGS BANK",NA,NA,NA
"5629","NORTH GARDEN","VA",2,NA,"",37.933631,-78.63511,50766,1,2,"OLD DOMINION NATIONAL BANK",NA,NA,NA
"5630","NORTH JUDSON","IN",2,NA,"",41.25163,-86.735127,66000,1,2,"AMERICAN STATE BANK",NA,NA,NA
"5631","NORTH KANSAS CITY","MO",1.666666667,NA,"",39.130004,-94.562177,37347,1,2,"NORBANK",NA,NA,NA
"5632","NORTH LAS VEGAS","NV",1.555555556,NA,"",36.211456,-115.124148,117048028,1,1,"WACHOVIA MORTGAGE, FSB",124918,1,"Neighborhood Housing Services of Southern Nevada Inc"
"5633","NORTH LAUDERDALE","FL",2,NA,"",26.192028,-80.096433,93553,1,2,"SECURITY BANK, N.A.",NA,NA,NA
"5634","NORTH LITTLE ROCK","AR",2.181818182,NA,"",34.766561,-92.262899,2499335,3,2,"NATIONAL BANK OF ARKANSAS IN NORTH LITTLE ROCK, THE TWIN CITY BANK, MERCANTILE BANK OF ARKANSAS",NA,NA,NA
"5635","NORTH LOUP","NE",2,NA,"",41.49529,-98.77314,16550,1,2,"NORTH LOUP VALLEY BANK",NA,NA,NA
"5636","NORTH MANCHESTER","IN",1.5,63784,"C",41.006727,-85.772595,138218,1,2,"INDIANA LAWRENCE BANK",NA,NA,NA
"5637","NORTH MANKATO","MN",1.75,NA,"",44.1733,-94.033845,188090,2,2,"VALLEY NATIONAL BANK OF NORTH MANKATO, VALLEY BANK",NA,NA,NA
"5638","NORTH MIAMI BEACH","FL",1.833333333,NA,"",25.933997,-80.135801,224680,2,2.5,"OCEANMARK BANK, A FSB, COUNTRY NATIONAL BANK OF SOUTH FLORIDA",26497,1,"Oceanmark Bank, FSB"
"5639","NORTH MYRTLE BEACH","SC",2,NA,"",33.838529,-78.660551,167839,1,2,"SANDHILLS BANK",NA,NA,NA
"5640","NORTH PALM BEACH","FL",2,NA,"",26.840418,-80.052061,1269299,3,2,"ENTERPRISE NATIONAL BANK OF PALM BEACH, ENTERPRISE BANK OF FLORIDA, COMMUNITY SAVINGS, FA",NA,NA,NA
"5641","NORTH PLAINFIELD","NJ",2,NA,"",40.630103,-74.427374,347000,2,2,"NORTH PLAINFIELD STATE BANK, ROCKBANK",NA,NA,NA
"5642","NORTH PLATTE","NE",1.733333333,63811,"C",41.133066,-100.782855,1211635,3,1.66666666666667,"NORTH PLATTE NATIONAL BANK, FIRST NATIONAL BANK, NEBRASKALAND NATIONAL BANK",NA,NA,NA
"5643","NORTH PROVIDENCE","RI",2.5,NA,"",41.8501,-71.46617,191993,1,2,"UNION FEDERAL SAVINGS BANK",NA,NA,NA
"5644","NORTH RICHLAND HILLS","TX",1.777777778,NA,"",32.840011,-97.225295,212854,2,2,"LIBERTY BANK, BANK OF NORTH TEXAS",NA,NA,NA
"5645","NORTH RIVERSIDE","IL",2,NA,"",41.83503,-87.82284,308497,1,2,"WEST TOWN BANK & TRUST",NA,NA,NA
"5646","NORTH SALEM","IN",1.833333333,NA,"",39.839162,-86.640794,205500,1,2,"THE NORTH SALEM STATE BANK",NA,NA,NA
"5647","NORTH ST. PAUL","MN",2,NA,"",45.012466,-92.991883,114687,1,2,"HERITAGE NATIONAL BANK",NA,NA,NA
"5648","NORTH VERNON","IN",2,63865,"C",39.014858,-85.642719,94743,1,2,"UNION BANK AND TRUST COMPANY",15000,1,"Dupont State Bank"
